"object_id,""ts"",""x"",""y"",""x_v"",""y_v"",""x_a"",""y_a"",""x_size"",""y_size"",""z_size"",""heading"",""pedestrian_probability"",""bicyclist_probability"",""motorcycle_probability"",""car_probability"",""van_probability"",""truck_probability"",""t0"",""v_abs"",""a_abs"",""a_signed"",""a_in_heading"",""class"","
,1509096325.1346,617360.5,5795464.69,10.08,31.29,2.17,6.75,2.15,3.53,1.35,72.13,0,0,0,255,0,0,1.28,32.8736,7.0902,7.0902,7.0902,,
,1509096325.1746,617360.96,5795465.96,10.37,31.64,2.16,6.59,2.15,3.53,1.35,71.84,0,0,0,255,0,0,1.32,33.296,6.935,6.935,6.935,,
,1509096325.2146,617361.38,5795467.23,10.37,31.64,2.16,6.59,2.15,3.53,1.35,71.84,0,0,0,255,0,0,1.36,33.296,6.935,6.935,6.935,,
,1509096325.2546,617361.83,5795468.58,10.59,31.85,2.06,6.24,2.15,3.53,1.35,71.59,0,0,0,255,0,0,1.4,33.5644,6.5712,6.5712,6.5712,,
,1509096325.2946,617362.25,5795469.85,10.59,31.85,2.06,6.24,2.15,3.53,1.35,71.59,0,0,0,255,0,0,1.44,33.5644,6.5712,6.5712,6.5712,,
,1509096325.3346,617362.7,5795471.16,10.68,31.73,1.83,5.43,2.15,3.53,1.35,71.38,0,0,0,255,0,0,1.48,33.4792,5.7301,5.7301,5.7301,,
,1509096325.3746,617363.13,5795472.43,10.68,31.73,1.83,5.43,2.15,3.53,1.35,71.38,0,0,0,255,0,0,1.52,33.4792,5.7301,5.7301,5.7301,,
,1509096325.4146,617363.55,5795473.43,10.56,30.77,1.02,2.97,2.15,3.53,1.35,71.04,0,0,0,255,0,0,1.56,32.5316,3.1403,3.1403,3.1403,,
,1509096325.4546,617363.98,5795474.66,10.56,30.77,1.02,2.97,2.15,3.53,1.35,71.04,0,0,0,255,0,0,1.6,32.5316,3.1403,3.1403,3.1403,,
,1509096325.4946,617364.41,5795475.69,10.43,29.8,0.18,0.52,2.15,3.53,1.35,70.7,0,0,0,255,0,0,1.64,31.5725,0.55027,0.55027,0.55027,,
,1509096325.5346,617364.83,5795476.88,10.43,29.8,0.18,0.52,2.15,3.53,1.35,70.7,0,0,0,255,0,0,1.68,31.5725,0.55027,0.55027,0.55027,,
,1509096325.5746,617365.26,5795477.95,10.29,28.84,-0.68,-1.92,2.15,3.53,1.35,70.36,0,0,0,255,0,0,1.72,30.6207,2.0369,-2.0369,-2.0369,,
,1509096325.6146,617365.67,5795479.1,10.29,28.84,-0.68,-1.92,2.15,3.53,1.35,70.36,0,0,0,255,0,0,1.76,30.6207,2.0369,-2.0369,-2.0369,,
,1509096325.6546,617366.07,5795480.32,10.4,29.15,-0.42,-1.18,2.15,3.53,1.35,70.34,0,0,0,255,0,0,1.8,30.9497,1.2525,-1.2525,-1.2525,,
,1509096325.6946,617366.49,5795481.49,10.4,29.15,-0.42,-1.18,2.15,3.53,1.35,70.34,0,0,0,255,0,0,1.84,30.9497,1.2525,-1.2525,-1.2525,,
,1509096325.7346,617366.88,5795482.71,10.52,29.46,-0.16,-0.45,2.15,3.53,1.35,70.33,0,0,0,255,0,0,1.88,31.282,0.4776,-0.4776,-0.4776,,
,1509096325.7746,617367.27,5795483.91,10.64,29.77,0.1,0.28,2.15,3.53,1.35,70.31,0,0,0,255,0,0,1.92,31.6143,0.29732,0.29732,0.29732,,
,1509096325.8146,617367.7,5795485.1,10.64,29.77,0.1,0.28,2.15,3.53,1.35,70.31,0,0,0,255,0,0,1.96,31.6143,0.29732,0.29732,0.29732,,
,1509096325.8546,617368.09,5795486.6,10.99,31.5,0.82,2.36,2.15,3.53,1.35,70.75,0,0,0,255,0,0,2,33.3621,2.4984,2.4984,2.4984,,
,1509096325.8946,617368.53,5795487.86,10.99,31.5,0.82,2.36,2.15,3.53,1.35,70.75,0,0,0,255,0,0,2.04,33.3621,2.4984,2.4984,2.4984,,
,1509096325.9346,617368.85,5795489.2,10.42,30.81,0.42,1.26,2.15,3.53,1.35,71.3,0,0,0,255,0,0,2.08,32.5243,1.3282,1.3282,1.3281,,
,1509096325.9746,617369.27,5795490.43,10.42,30.81,0.42,1.26,2.15,3.53,1.35,71.3,0,0,0,255,0,0,2.12,32.5243,1.3282,1.3282,1.3281,,
,1509096326.0146,617369.52,5795491.63,9.92,30.5,0.2,0.63,2.15,3.53,1.35,71.98,0,0,0,255,0,0,2.16,32.0727,0.66098,0.66098,0.66097,,
,1509096326.0546,617369.92,5795492.85,9.92,30.5,0.2,0.63,2.15,3.53,1.35,71.98,0,0,0,255,0,0,2.2,32.0727,0.66098,0.66098,0.66097,,
,1509096326.0946,617370.24,5795493.99,9.77,30.07,0.01,0.03,2.15,3.53,1.35,71.98,0,0,0,255,0,0,2.24,31.6174,0.031623,0.031623,0.031622,,
,1509096326.1346,617370.64,5795495.2,9.77,30.07,0.01,0.03,2.15,3.53,1.35,71.98,0,0,0,255,0,0,2.28,31.6174,0.031623,0.031623,0.031622,,
,1509096326.1746,617370.89,5795496.39,9.88,30.5,0.18,0.56,2.15,3.53,1.35,72.05,0,0,0,255,0,0,2.32,32.0603,0.58822,0.58822,0.58822,,
,1509096326.2146,617371.29,5795497.61,9.88,30.5,0.18,0.56,2.15,3.53,1.35,72.05,0,0,0,255,0,0,2.36,32.0603,0.58822,0.58822,0.58822,,
,1509096326.2546,617371.66,5795498.84,9.85,30.45,0.14,0.43,2.15,3.53,1.35,72.06,0,0,0,255,0,0,2.4,32.0035,0.45222,0.45222,0.45222,,
,1509096326.2946,617372.06,5795500.06,9.85,30.45,0.14,0.43,2.15,3.53,1.35,72.06,0,0,0,255,0,0,2.44,32.0035,0.45222,0.45222,0.45222,,
,1509096326.3346,617372.45,5795501.34,9.96,30.97,0.36,1.12,2.15,3.53,1.35,72.16,0,0,0,255,0,0,2.48,32.5322,1.1764,1.1764,1.1764,,
,1509096326.3746,617372.85,5795502.58,9.96,30.97,0.36,1.12,2.15,3.53,1.35,72.16,0,0,0,255,0,0,2.52,32.5322,1.1764,1.1764,1.1764,,
,1509096326.4146,617373.33,5795503.87,10.57,32.04,0.9,2.72,2.15,3.53,1.35,71.73,0,0,0,255,0,0,2.56,33.7385,2.865,2.865,2.865,,
,1509096326.4546,617373.76,5795505.15,10.57,32.04,0.9,2.72,2.15,3.53,1.35,71.73,0,0,0,255,0,0,2.6,33.7385,2.865,2.865,2.865,,
,1509096326.4946,617374.13,5795506.31,10.23,31.12,0.31,0.95,2.15,3.53,1.35,71.8,0,0,0,255,0,0,2.64,32.7583,0.9993,0.9993,0.9993,,
,1509096326.5346,617374.54,5795507.55,10.23,31.12,0.31,0.95,2.15,3.53,1.35,71.8,0,0,0,255,0,0,2.68,32.7583,0.9993,0.9993,0.9993,,
,1509096326.5746,617374.88,5795508.68,9.96,30.48,-0.06,-0.2,2.15,3.53,1.35,71.9,0,0,0,255,0,0,2.72,32.0661,0.20881,-0.20881,-0.20874,,
,1509096326.6146,617375.28,5795509.9,9.96,30.48,-0.06,-0.2,2.15,3.53,1.35,71.9,0,0,0,255,0,0,2.76,32.0661,0.20881,-0.20881,-0.20874,,
,1509096326.6546,617375.64,5795511.02,9.6,29.95,-0.35,-1.11,2.15,3.53,1.35,72.2,0,0,0,255,0,0,2.8,31.451,1.1639,-1.1639,-1.1639,,
,1509096326.6946,617376.02,5795512.22,9.6,29.95,-0.35,-1.11,2.15,3.53,1.35,72.2,0,0,0,255,0,0,2.84,31.451,1.1639,-1.1639,-1.1639,,
,1509096326.7346,617376.38,5795513.31,9.38,29.62,-0.49,-1.56,2.15,3.53,1.35,72.42,0,0,0,255,0,0,2.88,31.0697,1.6351,-1.6351,-1.6351,,
,1509096326.7746,617376.95,5795514.77,10.01,31.24,0.57,1.81,2.15,3.53,1.35,72.22,0,0,0,255,0,0,2.92,32.8045,1.8976,1.8976,1.8976,,
,1509096326.8146,617377.35,5795516.02,10.01,31.24,0.57,1.81,2.15,3.53,1.35,72.22,0,0,0,255,0,0,2.96,32.8045,1.8976,1.8976,1.8976,,
,1509096326.8546,617377.87,5795517.42,10.65,32.85,1.68,5.18,2.15,3.53,1.35,72.03,0,0,0,255,0,0,3,34.5332,5.4456,5.4456,5.4456,,
,1509096326.8946,617378.3,5795518.74,10.65,32.85,1.68,5.18,2.15,3.53,1.35,72.03,0,0,0,255,0,0,3.04,34.5332,5.4456,5.4456,5.4456,,
,1509096326.9346,617378.93,5795520.29,10.96,32.97,1.63,4.92,2.15,3.53,1.35,71.61,0,0,0,255,0,0,3.08,34.744,5.183,5.183,5.183,,
,1509096326.9746,617379.37,5795521.61,10.96,32.97,1.63,4.92,2.15,3.53,1.35,71.61,0,0,0,255,0,0,3.12,34.744,5.183,5.183,5.183,,
,1509096327.0146,617379.82,5795522.95,11.12,33.61,1.75,5.29,2.15,3.53,1.35,71.68,0,0,0,255,0,0,3.16,35.4018,5.5719,5.5719,5.5719,,
,1509096327.0546,617380.26,5795524.3,11.12,33.61,1.75,5.29,2.15,3.53,1.35,71.68,0,0,0,255,0,0,3.2,35.4018,5.5719,5.5719,5.5719,,
,1509096327.0946,617380.63,5795525.61,11.01,33.72,1.56,4.79,2.15,3.53,1.35,71.9,0,0,0,255,0,0,3.24,35.4719,5.0376,5.0376,5.0376,,
,1509096327.1346,617381.07,5795526.96,11.01,33.72,1.56,4.79,2.15,3.53,1.35,71.9,0,0,0,255,0,0,3.28,35.4719,5.0376,5.0376,5.0376,,
,1509096327.1746,617381.38,5795528.2,10.69,33.22,1.1,3.42,2.15,3.53,1.35,72.16,0,0,0,255,0,0,3.32,34.8976,3.5925,3.5925,3.5925,,
,1509096327.2146,617381.81,5795529.53,10.69,33.22,1.1,3.42,2.15,3.53,1.35,72.16,0,0,0,255,0,0,3.36,34.8976,3.5925,3.5925,3.5925,,
,1509096327.2546,617382.33,5795530.8,11.38,34.82,1.79,5.5,2.15,3.53,1.35,71.9,0,0,0,255,0,0,3.4,36.6325,5.784,5.784,5.7839,,
,1509096327.2946,617382.79,5795532.19,11.38,34.82,1.79,5.5,2.15,3.53,1.35,71.9,0,0,0,255,0,0,3.44,36.6325,5.784,5.784,5.7839,,
,1509096327.3346,617383.39,5795533.52,11.9,35.53,2.02,6.05,2.15,3.53,1.35,71.47,0,0,0,255,0,0,3.48,37.4699,6.3783,6.3783,6.3783,,
,1509096327.3746,617383.87,5795534.94,11.9,35.53,2.02,6.05,2.15,3.53,1.35,71.47,0,0,0,255,0,0,3.52,37.4699,6.3783,6.3783,6.3783,,
,1509096327.4146,617384.21,5795536.24,10.76,32.14,0,0.01,2.15,3.53,1.35,71.48,0,0,0,255,0,0,3.56,33.8933,0.01,0.01,0.0094821,,
,1509096327.4546,617384.64,5795537.52,10.76,32.14,0,0.01,2.15,3.53,1.35,71.48,0,0,0,255,0,0,3.6,33.8933,0.01,0.01,0.0094821,,
,1509096327.4946,617384.98,5795538.75,10.6,31.74,-0.22,-0.67,2.15,3.53,1.35,71.52,0,0,0,255,0,0,3.64,33.4632,0.7052,-0.7052,-0.70519,,
,1509096327.5346,617385.4,5795540.02,10.6,31.74,-0.22,-0.67,2.15,3.53,1.35,71.52,0,0,0,255,0,0,3.68,33.4632,0.7052,-0.7052,-0.70519,,
,1509096327.5746,617385.75,5795541.25,10.44,31.34,-0.45,-1.35,2.15,3.53,1.35,71.56,0,0,0,255,0,0,3.72,33.0332,1.423,-1.423,-1.423,,
,1509096327.6146,617386.17,5795542.51,10.44,31.34,-0.45,-1.35,2.15,3.53,1.35,71.56,0,0,0,255,0,0,3.76,33.0332,1.423,-1.423,-1.423,,
,1509096327.6546,617386.51,5795543.76,10.28,30.93,-0.67,-2.02,2.15,3.53,1.35,71.61,0,0,0,255,0,0,3.8,32.5936,2.1282,-2.1282,-2.1282,,
,1509096327.6946,617386.92,5795545,10.28,30.93,-0.67,-2.02,2.15,3.53,1.35,71.61,0,0,0,255,0,0,3.84,32.5936,2.1282,-2.1282,-2.1282,,
,1509096327.7346,617387.28,5795546.25,10.11,30.53,-0.9,-2.71,2.15,3.53,1.35,71.66,0,0,0,255,0,0,3.88,32.1604,2.8555,-2.8555,-2.8555,,
,1509096327.7746,617387.65,5795547.55,9.96,30.13,-1.12,-3.4,2.15,3.53,1.35,71.7,0,0,0,255,0,0,3.92,31.7336,3.5797,-3.5797,-3.5797,,
,1509096327.8146,617388.05,5795548.76,9.96,30.13,-1.12,-3.4,2.15,3.53,1.35,71.7,0,0,0,255,0,0,3.96,31.7336,3.5797,-3.5797,-3.5797,,
,1509096327.8546,617388.45,5795550.18,9.99,30.66,-0.77,-2.36,2.15,3.53,1.35,71.94,0,0,0,255,0,0,4,32.2465,2.4824,-2.4824,-2.4824,,
,1509096327.8946,617388.85,5795551.4,9.99,30.66,-0.77,-2.36,2.15,3.53,1.35,71.94,0,0,0,255,0,0,4.04,32.2465,2.4824,-2.4824,-2.4824,,
,1509096327.9346,617389.24,5795552.81,10.02,31.19,-0.42,-1.32,2.15,3.53,1.35,72.18,0,0,0,255,0,0,4.08,32.76,1.3852,-1.3852,-1.3852,,
,1509096327.9746,617389.64,5795554.06,10.02,31.19,-0.42,-1.32,2.15,3.53,1.35,72.18,0,0,0,255,0,0,4.12,32.76,1.3852,-1.3852,-1.3852,,
,1509096328.0146,617390.09,5795555.67,9.88,31.59,-0.24,-0.78,2.15,3.53,1.35,72.62,0,0,0,255,0,0,4.16,33.099,0.81609,-0.81609,-0.81608,,
,1509096328.0546,617390.49,5795556.93,9.88,31.59,-0.24,-0.78,2.15,3.53,1.35,72.62,0,0,0,255,0,0,4.2,33.099,0.81609,-0.81609,-0.81608,,
,1509096328.0946,617390.96,5795558.25,10.11,31.9,-0.07,-0.23,2.15,3.53,1.35,72.4,0,0,0,255,0,0,4.24,33.4637,0.24042,-0.24042,-0.2404,,
,1509096328.1346,617391.36,5795559.53,10.11,31.9,-0.07,-0.23,2.15,3.53,1.35,72.4,0,0,0,255,0,0,4.28,33.4637,0.24042,-0.24042,-0.2404,,
,1509096328.1746,617391.82,5795560.84,10.35,32.21,0.1,0.31,2.15,3.53,1.35,72.18,0,0,0,255,0,0,4.32,33.832,0.32573,0.32573,0.32573,,
,1509096328.2146,617392.24,5795562.13,10.35,32.21,0.1,0.31,2.15,3.53,1.35,72.18,0,0,0,255,0,0,4.36,33.832,0.32573,0.32573,0.32573,,
,1509096328.2546,617392.82,5795563.46,11,33.15,0.5,1.53,2.15,3.53,1.35,71.63,0,0,0,255,0,0,4.4,34.9274,1.6096,1.6096,1.6096,,
,1509096328.2946,617393.26,5795564.79,11,33.15,0.5,1.53,2.15,3.53,1.35,71.63,0,0,0,255,0,0,4.44,34.9274,1.6096,1.6096,1.6096,,
,1509096328.3346,617393.86,5795566.22,10.96,33.01,0.41,1.24,2.15,3.53,1.35,71.62,0,0,0,255,0,0,4.48,34.7819,1.306,1.306,1.306,,
,1509096328.3746,617394.29,5795567.54,10.96,33.01,0.41,1.24,2.15,3.53,1.35,71.62,0,0,0,255,0,0,4.52,34.7819,1.306,1.306,1.306,,
,1509096328.4146,617394.81,5795568.81,10.8,32.4,0.13,0.39,2.15,3.53,1.35,71.55,0,0,0,255,0,0,4.56,34.1526,0.4111,0.4111,0.4111,,
,1509096328.4546,617395.24,5795570.1,10.8,32.4,0.13,0.39,2.15,3.53,1.35,71.55,0,0,0,255,0,0,4.6,34.1526,0.4111,0.4111,0.4111,,
,1509096328.4946,617395.84,5795571.53,11.07,32.57,0.22,0.67,2.15,3.53,1.35,71.22,0,0,0,255,0,0,4.64,34.3999,0.7052,0.7052,0.70516,,
,1509096328.5346,617396.29,5795572.84,11.07,32.57,0.22,0.67,2.15,3.53,1.35,71.22,0,0,0,255,0,0,4.68,34.3999,0.7052,0.7052,0.70516,,
,1509096328.5746,617396.89,5795574.38,11.84,34.1,0.98,2.84,2.15,3.53,1.35,70.84,0,0,0,255,0,0,4.72,36.097,3.0043,3.0043,3.0043,,
,1509096328.6146,617397.37,5795575.75,11.84,34.1,0.98,2.84,2.15,3.53,1.35,70.84,0,0,0,255,0,0,4.76,36.097,3.0043,3.0043,3.0043,,
,1509096328.6546,617397.88,5795577.17,12.02,34.59,1.14,3.33,2.15,3.53,1.35,70.83,0,0,0,255,0,0,4.8,36.619,3.5197,3.5197,3.5197,,
,1509096328.6946,617398.36,5795578.55,12.02,34.59,1.14,3.33,2.15,3.53,1.35,70.83,0,0,0,255,0,0,4.84,36.619,3.5197,3.5197,3.5197,,
,1509096328.7346,617398.85,5795579.95,12.21,35.09,1.33,3.82,2.15,3.53,1.35,70.8,0,0,0,255,0,0,4.88,37.1536,4.0449,4.0449,4.0449,,
,1509096328.7746,617399.27,5795581.28,11.82,34.49,0.75,2.2,2.15,3.53,1.35,71.08,0,0,0,255,0,0,4.92,36.4592,2.3243,2.3243,2.3243,,
,1509096328.8146,617399.74,5795582.66,11.82,34.49,0.75,2.2,2.15,3.53,1.35,71.08,0,0,0,255,0,0,4.96,36.4592,2.3243,2.3243,2.3243,,
,1509096328.8546,617400.17,5795584.02,11.43,33.89,0.19,0.57,2.15,3.53,1.35,71.34,0,0,0,255,0,0,5,35.7656,0.60083,0.60083,0.60083,,
,1509096328.8946,617400.63,5795585.37,11.43,33.89,0.19,0.57,2.15,3.53,1.35,71.34,0,0,0,255,0,0,5.04,35.7656,0.60083,0.60083,0.60083,,
,1509096328.9346,617400.99,5795586.63,11.43,34.34,0.35,1.06,2.15,3.53,1.35,71.59,0,0,0,255,0,0,5.08,36.1923,1.1163,1.1163,1.1163,,
,1509096328.9746,617401.45,5795588,11.43,34.34,0.35,1.06,2.15,3.53,1.35,71.59,0,0,0,255,0,0,5.12,36.1923,1.1163,1.1163,1.1163,,
,1509096329.0146,617401.87,5795589.25,11.33,34.08,0.19,0.56,2.15,3.53,1.35,71.59,0,0,0,255,0,0,5.16,35.914,0.59135,0.59135,0.59134,,
,1509096329.0546,617402.32,5795590.61,11.33,34.08,0.19,0.56,2.15,3.53,1.35,71.59,0,0,0,255,0,0,5.2,35.914,0.59135,0.59135,0.59134,,
,1509096329.0946,617402.82,5795591.9,11.37,34.28,0.25,0.76,2.15,3.53,1.35,71.63,0,0,0,255,0,0,5.24,36.1164,0.80006,0.80006,0.80006,,
,1509096329.1346,617403.28,5795593.27,11.37,34.28,0.25,0.76,2.15,3.53,1.35,71.63,0,0,0,255,0,0,5.28,36.1164,0.80006,0.80006,0.80006,,
,1509096329.1746,617403.68,5795594.36,11.09,33.36,-0.2,-0.61,2.15,3.53,1.35,71.59,0,0,0,255,0,0,5.32,35.1551,0.64195,-0.64195,-0.64194,,
,1509096329.2146,617404.12,5795595.69,11.09,33.36,-0.2,-0.61,2.15,3.53,1.35,71.59,0,0,0,255,0,0,5.36,35.1551,0.64195,-0.64195,-0.64194,,
,1509096329.2546,617404.4,5795596.53,10.24,31.19,-1.24,-3.79,2.15,3.53,1.35,71.81,0,0,0,255,0,0,5.4,32.8279,3.9877,-3.9877,-3.9877,,
,1509096329.2946,617404.81,5795597.78,10.24,31.19,-1.24,-3.79,2.15,3.53,1.35,71.81,0,0,0,255,0,0,5.44,32.8279,3.9877,-3.9877,-3.9877,,
,1509096329.3346,617405.22,5795598.87,11.21,33.4,0,-0.01,2.15,3.53,1.35,71.44,0,0,0,255,0,0,5.48,35.231,0.01,-0.01,-0.0094799,,
,1509096329.3746,617405.67,5795600.21,11.21,33.4,0,-0.01,2.15,3.53,1.35,71.44,0,0,0,255,0,0,5.52,35.231,0.01,-0.01,-0.0094799,,
,1509096329.4146,617406.27,5795601.65,13.19,37.94,2.45,7.06,2.15,3.53,1.35,70.81,0,0,0,255,0,0,5.56,40.1674,7.473,7.473,7.473,,
,1509096329.4546,617406.8,5795603.16,13.19,37.94,2.45,7.06,2.15,3.53,1.35,70.81,0,0,0,255,0,0,5.6,40.1674,7.473,7.473,7.473,,
,1509096329.4946,617407.68,5795605.32,14.55,40.64,3.81,10.65,2.15,3.53,1.35,70.3,0,0,0,255,0,0,5.64,43.1661,11.311,11.311,11.311,,
,1509096329.5346,617408.26,5795606.94,14.55,40.64,3.81,10.65,2.15,3.53,1.35,70.3,0,0,0,255,0,0,5.68,43.1661,11.311,11.311,11.311,,
,1509096329.5746,617408.85,5795608.56,14.55,40.64,3.81,10.65,2.15,3.53,1.35,70.3,0,0,0,255,0,0,5.72,43.1661,11.311,11.311,11.311,,
,1509096329.6146,617409.43,5795610.19,14.55,40.64,3.81,10.65,2.15,3.53,1.35,70.3,0,0,0,255,0,0,5.76,43.1661,11.311,11.311,11.311,,

"object_id,""ts"",""x"",""y"",""x_v"",""y_v"",""x_a"",""y_a"",""x_size"",""y_size"",""z_size"",""heading"",""pedestrian_probability"",""bicyclist_probability"",""motorcycle_probability"",""car_probability"",""van_probability"",""truck_probability"",""t0"",""v_abs"",""a_abs"",""a_signed"",""a_in_heading"",""class"","
"4124,1509096325.7346,617413.61,5795656.57,-10.09,-29.25,0,0,1.63,3.89,1.41,250.95,0,0,0,255,0,0,0,30.9414,0,0,0,""c"","
,1509096325.7746,617413.3,5795655.63,-10.02,-29.14,0,0.01,1.63,3.89,1.41,250.99,0,0,0,255,0,0,0.04,30.8146,0.01,-0.01,-0.0094546,,
,1509096325.8146,617412.89,5795654.47,-10.02,-29.14,0,0.01,1.63,3.89,1.41,250.99,0,0,0,255,0,0,0.08,30.8146,0.01,-0.01,-0.0094546,,
,1509096325.8546,617412.61,5795653.58,-10.02,-29.2,0,0,1.63,3.89,1.41,251.03,0,0,0,255,0,0,0.12,30.8714,0,0,0,,
,1509096325.8946,617412.21,5795652.42,-10.02,-29.2,0,0,1.63,3.89,1.41,251.03,0,0,0,255,0,0,0.16,30.8714,0,0,0,,
,1509096325.9346,617411.91,5795651.49,-10.78,-31.36,-0.43,-1.26,1.63,3.89,1.41,251.02,0,0,0,255,0,0,0.2,33.1611,1.3314,1.3314,1.3313,,
,1509096325.9746,617411.48,5795650.24,-10.78,-31.36,-0.43,-1.26,1.63,3.89,1.41,251.02,0,0,0,255,0,0,0.24,33.1611,1.3314,1.3314,1.3313,,
,1509096326.0146,617411.11,5795649.1,-10.19,-29.77,0.32,0.94,1.63,3.89,1.41,251.07,0,0,0,255,0,0,0.28,31.4657,0.99298,-0.99298,-0.99297,,
,1509096326.0546,617410.7,5795647.91,-10.19,-29.77,0.32,0.94,1.63,3.89,1.41,251.07,0,0,0,255,0,0,0.32,31.4657,0.99298,-0.99298,-0.99297,,
,1509096326.0946,617410.3,5795646.73,-9.63,-28.17,1.07,3.15,1.63,3.89,1.41,251.12,0,0,0,255,0,0,0.36,29.7706,3.3268,-3.3268,-3.3268,,
,1509096326.1346,617409.92,5795645.6,-9.63,-28.17,1.07,3.15,1.63,3.89,1.41,251.12,0,0,0,255,0,0,0.4,29.7706,3.3268,-3.3268,-3.3268,,
,1509096326.1746,617409.5,5795644.37,-9.06,-26.58,1.83,5.36,1.63,3.89,1.41,251.16,0,0,0,255,0,0,0.44,28.0817,5.6638,-5.6638,-5.6638,,
,1509096326.2146,617409.14,5795643.3,-9.06,-26.58,1.83,5.36,1.63,3.89,1.41,251.16,0,0,0,255,0,0,0.48,28.0817,5.6638,-5.6638,-5.6638,,
,1509096326.2546,617408.88,5795642.46,-8.86,-26.13,1.85,5.46,1.63,3.89,1.41,251.23,0,0,0,255,0,0,0.52,27.5912,5.7649,-5.7649,-5.7649,,
,1509096326.2946,617408.52,5795641.41,-8.86,-26.13,1.85,5.46,1.63,3.89,1.41,251.23,0,0,0,255,0,0,0.56,27.5912,5.7649,-5.7649,-5.7649,,
,1509096326.3346,617408.25,5795640.56,-8.69,-25.67,1.88,5.57,1.63,3.89,1.41,251.3,0,0,0,255,0,0,0.6,27.101,5.8787,-5.8787,-5.8787,,
,1509096326.3746,617407.9,5795639.53,-8.69,-25.67,1.88,5.57,1.63,3.89,1.41,251.3,0,0,0,255,0,0,0.64,27.101,5.8787,-5.8787,-5.8787,,
,1509096326.4146,617407.69,5795638.71,-8.97,-26.57,1.39,4.13,1.63,3.89,1.41,251.34,0,0,0,255,0,0,0.68,28.0433,4.3576,-4.3576,-4.3576,,
,1509096326.4546,617407.33,5795637.65,-8.97,-26.57,1.39,4.13,1.63,3.89,1.41,251.34,0,0,0,255,0,0,0.72,28.0433,4.3576,-4.3576,-4.3576,,
,1509096326.4946,617406.96,5795636.48,-9.75,-28.71,0.47,1.38,1.63,3.89,1.41,251.24,0,0,0,255,0,0,0.76,30.3204,1.4578,-1.4578,-1.4578,,
,1509096326.5346,617406.57,5795635.33,-9.75,-28.71,0.47,1.38,1.63,3.89,1.41,251.24,0,0,0,255,0,0,0.8,30.3204,1.4578,-1.4578,-1.4578,,
,1509096326.5746,617406.19,5795634.23,-9.76,-28.71,0.41,1.22,1.63,3.89,1.41,251.22,0,0,0,255,0,0,0.84,30.3236,1.2871,-1.2871,-1.287,,
,1509096326.6146,617405.79,5795633.08,-9.76,-28.71,0.41,1.22,1.63,3.89,1.41,251.22,0,0,0,255,0,0,0.88,30.3236,1.2871,-1.2871,-1.287,,
,1509096326.6546,617405.42,5795631.97,-9.77,-28.71,0.35,1.05,1.63,3.89,1.41,251.2,0,0,0,255,0,0,0.92,30.3268,1.1068,-1.1068,-1.1068,,
,1509096326.6946,617405.02,5795630.83,-9.77,-28.71,0.35,1.05,1.63,3.89,1.41,251.2,0,0,0,255,0,0,0.96,30.3268,1.1068,-1.1068,-1.1068,,
,1509096326.7346,617404.65,5795629.72,-9.77,-28.7,0.3,0.88,1.63,3.88,1.41,251.17,0,0,0,255,0,0,1,30.3174,0.92973,-0.92973,-0.92973,,
,1509096326.7746,617404.26,5795628.61,-9.78,-28.7,0.24,0.71,1.63,3.84,1.4,251.15,0,0,0,255,0,0,1.04,30.3206,0.74947,-0.74947,-0.74946,,
,1509096326.8146,617403.87,5795627.46,-9.78,-28.7,0.24,0.71,1.63,3.84,1.4,251.15,0,0,0,255,0,0,1.08,30.3206,0.74947,-0.74947,-0.74946,,
,1509096326.8546,617403.56,5795626.5,-9.33,-27.38,0.78,2.29,1.63,3.8,1.41,251.18,0,0,0,255,0,0,1.12,28.926,2.4192,-2.4192,-2.4192,,
,1509096326.8946,617403.19,5795625.41,-9.33,-27.38,0.78,2.29,1.63,3.8,1.41,251.18,0,0,0,255,0,0,1.16,28.926,2.4192,-2.4192,-2.4192,,
,1509096326.9346,617402.91,5795624.59,-9.02,-26.61,1.02,3.01,1.63,3.75,1.41,251.24,0,0,0,255,0,0,1.2,28.0972,3.1781,-3.1781,-3.1781,,
,1509096326.9746,617402.55,5795623.53,-9.02,-26.61,1.02,3.01,1.63,3.75,1.41,251.24,0,0,0,255,0,0,1.24,28.0972,3.1781,-3.1781,-3.1781,,
,1509096327.0146,617402.16,5795622.57,-9.52,-28.1,0.36,1.07,1.63,3.74,1.4,251.25,0,0,0,255,0,0,1.28,29.6688,1.1289,-1.1289,-1.1289,,
,1509096327.0546,617401.78,5795621.45,-9.52,-28.1,0.36,1.07,1.63,3.74,1.4,251.25,0,0,0,255,0,0,1.32,29.6688,1.1289,-1.1289,-1.1289,,
,1509096327.0946,617401.4,5795620.45,-9.68,-28.62,0.12,0.36,1.63,3.74,1.4,251.31,0,0,0,255,0,0,1.36,30.2127,0.37947,-0.37947,-0.37947,,
,1509096327.1346,617401.02,5795619.31,-9.68,-28.62,0.12,0.36,1.63,3.74,1.4,251.31,0,0,0,255,0,0,1.4,30.2127,0.37947,-0.37947,-0.37947,,
,1509096327.1746,617400.79,5795618.75,-10.01,-29.44,-0.23,-0.68,1.63,3.7,1.4,251.2,0,0,0,255,0,0,1.44,31.0952,0.71784,0.71784,0.71784,,
